ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002022408-25-000001	YES	101	0002022408	Cannage Capital I, L.P.	10120 W FLAMINGO RD	SUITE 4, #122	LAS VEGAS	NV	NEVADA	89147	650-804-0697	DELAWARE							Limited Partnership		withinFiveYears	2024
0002018515-25-000002	YES	101	0002063896	Granite Creek Agribusiness I, LP	222 WEST ADAMS STREET	SUITE 3125	CHICAGO	IL	ILLINOIS	60606	(312) 895-4503	DELAWARE							Limited Partnership		withinFiveYears	2025
0002023765-25-000003	YES	101	0002022699	TACPP LP	640 PARK AVENUE		NEW YORK	NY	NEW YORK	10065	(212) 518-6675	DELAWARE							Limited Partnership		withinFiveYears	2023
0001733728-25-000001	YES	101	0001733728	DIVIROD, Inc.	4796 6TH STREET		BOULDER	CO	COLORADO	80304	(303) 476-1354	DELAWARE				DIVIROD LLC			Corporation		withinFiveYears	2020
0002023765-25-000002	YES	101	0002023765	TACPP Offshore LP	640 PARK AVENUE		NEW YORK	NY	NEW YORK	10065	(212) 518-6675	DELAWARE							Limited Partnership		withinFiveYears	2023
0002068220-25-000001	YES	101	0002068220	Mind Pharmaceuticals Corp	12-R, 100 YORK STREET		NEW HAVEN	CT	CONNECTICUT	06511	908-331-2511	DELAWARE							Corporation		withinFiveYears	2024
0001315863-25-000399	YES	101	0001547289	Lynx 1.5 (Bermuda) Ltd.	CUMBERLAND HOUSE	7TH FLOOR, 1 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM 11	1 441 294 3619	BERMUDA							Other	Bermuda exempted mutual funds company	overFiveYears	
0001140361-25-019181	YES	101	0001599532	Geophysical Technology Inc.	3928 Bluebonnet Dr.		Stafford	TX	TEXAS	77477	(713) 893-5655	DELAWARE							Corporation		overFiveYears	
0002068503-25-000001	YES	101	0002068503	Mens LLC	4667 NW 103RD AVE		SUNRISE	FL	FLORIDA	33351	8884696367	WASHINGTON							Limited Liability Company		overFiveYears	
0001315863-25-000398	YES	101	0001547288	Lynx (Bermuda) Ltd.	CUMBERLAND HOUSE	7TH FLOOR, 1 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM 11	1 441 294 3619	BERMUDA							Other	Bermuda exempted mutual funds company	overFiveYears	
0002067549-25-000001	YES	101	0002067549	Maple Capital II, Limited Partnership	16 ITAMAR ST.		RAMAT GAN	L3	ISRAEL	00000	972545800544	ISRAEL							Limited Partnership		withinFiveYears	2025
0001123292-25-000238	YES	101	0001165124	U.S. REAL ESTATE INCOME & GROWTH DOMESTIC, LP	383 MADISON AVENUE		NEW YORK	NY	NEW YORK	10017	212-648-0763	DELAWARE	J.P. MORGAN U.S. REAL ESTATE INCOME & GROWTH DOMESTIC LP			J.P. MORGAN U.S. REAL ESTATE INCOME & GROWTH DOMESTIC, LP	JP MORGAN US REAL ESTATE INCOME & GROWTH DOMESTIC LP		Limited Partnership		overFiveYears	
0001930135-25-000002	YES	101	0001930135	Toolpath Labs, Inc.	5112 Richmond Rd.		Bedford Heights	OH	OHIO	44146	404-272-7760	DELAWARE							Corporation		withinFiveYears	2021
0001967912-25-000002	YES	101	0001967912	LLOYD COMPANIES, INC.	150 E. 4th Place Suite 600		SIOUX FALLS	SD	SOUTH DAKOTA	57104	6053232820	SOUTH DAKOTA							Corporation		overFiveYears	
0001123292-25-000237	YES	101	0001457572	U. S. REAL ESTATE INCOME & GROWTH FINANCE CORP. (CAYMAN)	UGLAND HOUSE	SOUTH CHURCH STREET	GEORGETOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-648-0763	CAYMAN ISLANDS				J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH FINANCE CORP. (CAYMAN)	J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH FINANCE CORP (CAYMAN)		Corporation		overFiveYears	
0001140361-25-019180	YES	101	0001599532	Geophysical Technology Inc.	3928 Bluebonnet Dr.		Stafford	TX	TEXAS	77477	(713) 893-5655	DELAWARE							Corporation		overFiveYears	
0001123292-25-000236	YES	101	0001457576	U. S. REAL ESTATE INCOME & GROWTH INVESTMENT CORP. (CAYMAN)	UGLAND HOUSE	SOUTH CHURCH STREET	GEORGETOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-648-0763	CAYMAN ISLANDS				J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH INVESTMENT CORP. (CAYMAN)	J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH INVESTMENT CORP (CAYMAN)		Corporation		overFiveYears	
0001315863-25-000397	YES	101	0002025115	Lynx Systematic Macro Fund (Bermuda) Ltd.	CUMBERLAND HOUSE, 7TH FLOOR	1 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM 11	1 441 294 3619	BERMUDA							Other	Bermuda exempted mutual funds company	withinFiveYears	2022
0001123292-25-000235	YES	101	0001458758	U. S. REAL ESTATE INCOME & GROWTH DIRECT, LP	383 MADISON AVENUE		NEW YORK	NY	NEW YORK	10017	212-648-0763	DELAWARE				J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH DIRECT, LP	J P MORGAN U. S. REAL ESTATE INCOME & GROWTH DIRECT LP		Limited Partnership		overFiveYears	
0002065460-25-000001	YES	101	0002065460	SREP Port Logistics (Co-Invest) Holdings LP	55 HUDSON YARDS	550 WEST 34TH STREET, 48TH FLOOR	NEW YORK	NY	NEW YORK	10001	(212) 907-5100	DELAWARE							Limited Partnership		withinFiveYears	2025
0001123292-25-000234	YES	101	0001457554	U. S. REAL ESTATE INCOME & GROWTH CORP. (CAYMAN)	UGLAND HOUSE	SOUTH CHURCH STREET	GEORGETOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-648-0763	CAYMAN ISLANDS				J. P. MORGAN U. S. REAL ESTATE INCOME & GROWTH CORP. (CAYMAN)			Corporation		overFiveYears	
0000935836-25-000342	YES	101	0001550024	Grandeur Peak Global Opportunities, L.P.	136 S. MAIN STREET	SUITE 720	SALT LAKE CITY	UT	UTAH	84101	801-384-0003	DELAWARE							Limited Partnership		overFiveYears	
0001315863-25-000395	YES	101	0001835051	Lynx Constellation Fund (Bermuda) Ltd.	CUMBERLAND HOUSE, 7TH FLOOR	1 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM 11	1.441.294.3619	BERMUDA							Other	Bermuda exempted mutual funds company	overFiveYears	
0001747291-25-000002	YES	101	0001747291	Digital International Bank, Inc.	250 PONCE DE LEON AVE.	CITI TOWERS, SUITE 502	SAN JUAN	PR	PUERTO RICO	00918	787-945-7875	PUERTO RICO							Corporation		overFiveYears	
0000950103-25-006045	YES	101	0002048509	Niobrara Bear Co-Investment Vehicle LP	445 PARK AVENUE, 9TH FLOOR		NEW YORK	NY	NEW YORK	10022	917-944-1484	DELAWARE							Limited Partnership		withinFiveYears	2024
0001959228-25-000001	YES	101	0001959228	CargoLabs Inc.	225 EAST MAIN STREET		CHARLOTTESVILLE	VA	VIRGINIA	22902	(571) 258-7211	DELAWARE							Corporation		overFiveYears	
0001231919-25-000049	YES	101	0002066278	Nuclear Co	903 MANCHESTER ST STE 180		LEXINGTON	KY	KENTUCKY	40508	859-286-2991	DELAWARE	Blue Mammoth Energy, Inc.						Other	public benefit corporation	withinFiveYears	2023
0000945621-25-000494	YES	101	0002068296	NFM-MP REIT, LLC	4949 MEADOWS ROAD, SUITE 490		LAKE OSWEGO	OR	OREGON	97035	503-952-0700	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000945621-25-000493	YES	101	0002068298	MSIF REIT II, LLC	4949 MEADOWS ROAD, SUITE 490		LAKE OSWEGO	OR	OREGON	97035	503-952-0700	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002067035-25-000003	YES	101	0001640339	Cygnus Opportunity Fund, LLC	3060 PEACHTREE ROAD, NW	SUITE 1080	ATLANTA	GA	GEORGIA	30305	(404) 467-6104	DELAWARE							Limited Liability Company		overFiveYears	
0002062864-25-000003	YES	101	0002062864	VF Denver Turbine II LLC	550 W PLUMB LANE	SUITE B250	RENO	NV	NEVADA	89509	7754710888	WYOMING							Limited Liability Company		withinFiveYears	2025
0001836387-25-000002	YES	101	0001836387	Sycaland Alpha Fund Ltd.	C/O ABM CHAMBERS	COLUMBUS CENTRE	ROAD TOWN, TORTOLA	D8	VIRGIN ISLANDS, BRITISH	VG1110	1 (646) 809-6586	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2020
0001104659-25-049140	YES	101	0002063482	SHENANDOAH ENERGY PARTNERS III, LLC	1805 SHEA CENTER DRIVE, SUITE 210		HIGHLANDS RANCH	CO	COLORADO	80129	303-717-7196	COLORADO							Limited Liability Company		withinFiveYears	2024
0002066860-25-000005	YES	101	0002066860	1355 West Saint Mary's Holdings LLC	1133 CAMELBACK ST.	#7909	NEWPORT BEACH	CA	CALIFORNIA	92658	(562) 964-5655	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001675337-25-000007	YES	101	0001810902	Anson North Star Offshore Fund Ltd.	MAPLES GROUP, UGLAND HOUSE	SOUTH CHURCH, PO BOX 309	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0002068561-25-000001	YES	101	0002068561	H2Ok Innovations Inc.	444 SOMERVILLE AVENUE		SOMERVILLE	MA	MASSACHUSETTS	02143	650-245-1316	DELAWARE							Corporation		overFiveYears	
0001675337-25-000006	YES	101	0001810947	Anson East Offshore Fund Ltd.	MAPLES GROUP, UGLAND HOUSE	SOUTH CHURCH, PO BOX 309	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0001675337-25-000005	YES	101	0001491068	Anson Investments Offshore Fund, Ltd.	Maples Group, Ugland House	South Church, PO BOX 309	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0002044215-25-000002	YES	101	0002044215	Rose City Holdings, LLC	2355 STATE ST.	SUITE 101	SALEM	OR	OREGON	97301	5034761130	OREGON							Limited Liability Company		withinFiveYears	2023
0000912282-25-000532	YES	101	0001384831	PPX Mining Corp.	82 Richmond Street East		Toronto	A6	ONTARIO, CANADA	M5C 1P1	(416) 361-0737	BRITISH COLUMBIA, CANADA	Sienna Gold Inc.			Peruvian Precious Metals Corp.	SIENNA GOLD INC		Corporation		overFiveYears	
0001494520-25-000002	YES	101	0001494520	US Farmland Fund, LP	111 MAIN AVE. SUITE 100		BROOKINGS	SD	SOUTH DAKOTA	57006	(605) 696-3100	SOUTH DAKOTA							Limited Partnership		overFiveYears	
0002062859-25-000003	YES	101	0002062859	85 Harlan, LLC	1500 N GRANT ST	STE R	DENVER	CO	COLORADO	80203	5132540202	COLORADO							Limited Liability Company		withinFiveYears	2025
0002068650-25-000001	YES	101	0002068650	ABS Global Pre-IPO Fund LP	2187 ATLANTIC ST.	SUITE 604	STAMFORD	CT	CONNECTICUT	06902	203-618-3700	DELAWARE							Limited Partnership		withinFiveYears	2025
0001675337-25-000004	YES	101	0001491071	Anson Investments LP	16000 DALLAS PARKWAY	SUITE 800	DALLAS	TX	TEXAS	75248	214.866.0202	TEXAS							Limited Partnership		overFiveYears	
0001675337-25-000003	YES	101	0001770774	Arch Anson Tactical Real Estate NR Fund	181 BAY STREET	SUITE 4200	TORONTO	A6	ONTARIO, CANADA	M5J 2T3	416.447.8874	ONTARIO, CANADA				Arch Absolute Return Real Estate NR Fund			Limited Partnership		overFiveYears	
0002068554-25-000001	YES	101	0002068554	JQRBT CRYPTO GROUP Ltd	717 17TH ST SUITE 688		DENVER	CO	COLORADO	80202	3235155664	COLORADO							Corporation		withinFiveYears	2025
0002060348-25-000002	YES	101	0002060348	RB RESIDENTIAL, INC.	2261 GATTIS SCHOOL ROAD	SUITE 225	ROUND ROCK	TX	TEXAS	78664	6236885434	WYOMING							Corporation		withinFiveYears	2024
0001675337-25-000002	YES	101	0001675337	Anson Opportunities Offshore Fund Ltd.	Maples Group, Ugland House	South Church Street, PO Box 309	George Town	E9	CAYMAN ISLANDS	KY1-1104	345 949 8066	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0001440291-25-000002	YES	101	0001440291	Davis Partnership, LP	3 HARBOR DRIVE	SUITE 301	SAUSALITO	CA	CALIFORNIA	94965	415-362-3600	DELAWARE							Limited Partnership		overFiveYears	
0001834265-25-000003	YES	101	0001834265	Sycaland Alpha, LLC	34015 MONTERRAY AVENUE		FRANKFORD	DE	DELAWARE	19945	1 (646) 809-6586	DELAWARE				Sycaland Alpha LP			Limited Partnership		withinFiveYears	2020
0001687164-25-000001	YES	101	0001687164	EDGe Surgical, Inc.	222 MERCHANDISE MART PLAZA		CHICAGO	IL	ILLINOIS	60654	3124201800	DELAWARE							Corporation		overFiveYears	
0002008572-25-000001	YES	101	0002008572	Drink Progressively Group Inc	180 MOSS HILL ROAD		JAMAICA PLAIN	MA	MASSACHUSETTS	02130	6176462159	MASSACHUSETTS							Corporation		withinFiveYears	2023
0002068277-25-000001	YES	101	0002068277	OIC Credit Opportunities Fund IV (Onshore) FF, L.P.	292 MADISON AVENUE, SUITE 2500		NEW YORK	NY	NEW YORK	10017	(212) 292-0345	DELAWARE							Limited Partnership		withinFiveYears	2025
0002067035-25-000002	YES	101	0001775425	Panna Fund LP	50 VASILAKOS WAY		MENLO PARK	CA	CALIFORNIA	94025	650-218-7075	DELAWARE							Limited Partnership		overFiveYears	
0000912282-25-000527	YES	101	0002062827	GREYBROOK BRANTFORD TRUST	890 YONGE ST	7TH FLOOR	TORONTO	A6	ONTARIO, CANADA	M4W 3P4	416-322-9700	ALBERTA, CANADA							Business Trust		withinFiveYears	2025
0000912282-25-000525	YES	101	0002062827	GREYBROOK BRANTFORD TRUST	890 YONGE ST	7TH FLOOR	TORONTO	A6	ONTARIO, CANADA	M4W 3P4	416-322-9700	ALBERTA, CANADA							Business Trust		withinFiveYears	2025
0002068270-25-000001	YES	101	0002068270	Hockey-SL-0402 Fund I, a series of AngelList Funds 2025, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068526-25-000001	YES	101	0002068526	Golden Seeds Kind Designs LLC	GOLDEN SEEDS C/O MCCARTHY	70 EAST 77TH STREET - 5C	NEW YORK	NY	NEW YORK	10075	646-650-5813	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002018128-25-000003	YES	101	0002018128	MDBee, Inc.	1135 South Main St. Suite 215 #1022		Bowling Green	OH	OHIO	43402	(617) 417-7589	DELAWARE							Corporation		withinFiveYears	2023
0000919574-25-003129	YES	101	0001775808	Two Sigma Mercury Fund, LP	100 AVENUE OF THE AMERICAS, 16TH FLOOR		NEW YORK	NY	NEW YORK	10013	212-625-5700	DELAWARE							Limited Partnership		overFiveYears	
0002064785-25-000001	YES	101	0002064785	Frist Cressey Ventures Fund IV QP, LP	3810 BEDFORD AVENUE	SUITE 200	NASHVILLE	TN	TENNESSEE	37215	615-933-6889	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064784-25-000001	YES	101	0002064784	Frist Cressey Ventures Fund IV, LP	3810 BEDFORD AVENUE	SUITE 200	NASHVILLE	TN	TENNESSEE	37215	615-933-6889	DELAWARE							Limited Partnership		withinFiveYears	2025
0002028505-25-000001	YES	101	0002028505	Redwood MHC H, LLC	1811 NORTH DELSEA DRIVE		VINELAND	NJ	NEW JERSEY	08360	781-285-8606	NEW JERSEY							Limited Liability Company		withinFiveYears	2024
0002068618-25-000001	YES	101	0002068618	Infra II, a Series of E1 VC, LLC	390 NE 191ST ST STE 8633		MIAMI	FL	FLORIDA	33179	75778474055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003128	YES	101	0001997805	Two Sigma Horizon Fund, LP	100 AVENUE OF THE AMERICAS	16TH FLOOR	NEW YORK	NY	NEW YORK	10013	212-625-5700	DELAWARE							Limited Partnership		withinFiveYears	2023
0002064145-25-000003	YES	101	0002064145	Valkyrie X LLC, Series I USDAE	462 W 58TH STREET	#1F	NEW YORK	NY	NEW YORK	10019	917.887.7540	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002068502-25-000001	YES	101	0002068502	45th Holdings LLC	1240 E PLAZA BLVD STE 604	PMB 230	NATIONAL CITY	CA	CALIFORNIA	91950	(336) 529-8344	WYOMING							Limited Liability Company		withinFiveYears	2025
0000943663-25-000133	YES	101	0001811818	CFM Institutional Systematic Trends Equity Capped Fund LP	Ugland House, PO Box 309		GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	33 1 49 49 59 08	CAYMAN ISLANDS							Other	Exempt limited partnership	overFiveYears	
0002058591-25-000002	YES	101	0002058591	KlutchShots Inc.	FIVE COWBOYS WAY, SUITE 300		FRISCO	TX	TEXAS	75034	(310) 428-2596	TEXAS				Klutch Shots Inc.			Corporation		withinFiveYears	2025
0000908834-25-000189	YES	101	0002068193	1798 TP Fund Ltd	C/O LOMBARD ODIER ASSET MANAGEMENT (USA)	452 FIFTH AVENUE, 25TH FLOOR	NEW YORK	NY	NEW YORK	10018	212-295-6152	CAYMAN ISLANDS							Other	A Cayman Islands exempted company	withinFiveYears	2025
0001470831-25-000017	YES	101	0002067698	Corner Health Platform, Inc.	312 ARIZONA AVENUE, OFFICE 314		SANTA MONICA	CA	CALIFORNIA	90401	(425) 243-3719	DELAWARE							Corporation		withinFiveYears	2024
0002068368-25-000001	YES	101	0002068368	HN SIP VI Co-Investment Fund, L.P.	40 WEST 57TH STREET	33RD FLOOR	NEW YORK	NY	NEW YORK	10019	(212) 287-5161	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0001270500-25-000001	YES	101	0001270500	ARA Core Property Fund, LP	515 South Flower St.	49th Floor	Los Angeles	CA	CALIFORNIA	90071	2132335700	DELAWARE				AMERICAN CORE REALTY FUND, L.P.	AMERICAN CORE REALTY FUND, LLC	AMERICAN STABLE VALUE FUND LLC	Limited Partnership		overFiveYears	
0002067286-25-000002	YES	101	0002067286	Vault Storage 2 LLC	15546 HERRIMAN BLVD		NOBLESVILLE	IN	INDIANA	46060	(866) 693-5999	WYOMING							Limited Liability Company		withinFiveYears	2025
0002067286-25-000001	YES	101	0002067286	Vault Storage 2 LLC	15546 HERRIMAN BLVD		NOBLESVILLE	IN	INDIANA	46060	(866) 693-5999	WYOMING							Limited Liability Company		withinFiveYears	2025
0002014258-25-000003	YES	101	0002014258	Pasiwali Fund Ltd	7 PURVIS STREET	#03-01	SINGAPORE	U0	SINGAPORE	188586	6568058338	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2024
0002062713-25-000002	YES	101	0001729713	Navarro DC Assets LLC	C/O MAPLETREE US MANAGEMENT LLC	5 BRYANT PARK, 28TH FLOOR	NEW YORK	NY	NEW YORK	10018	646-908-6300	DELAWARE							Limited Liability Company		overFiveYears	
0002068337-25-000001	YES	101	0002068337	BR-0409 Fund I, a series of Base Case Capital Venture Funds, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068294-25-000001	YES	101	0002068294	ET-0326 Fund I, a series of xxi fund, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068295-25-000001	YES	101	0002068295	NE-0324 Fund I, a series of Boost VC SPV, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068339-25-000002	YES	101	0002068339	U-0320 Fund I, a series of Fundomo Syndicates, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068339-25-000001	YES	101	0002068339	U-0320 Fund I, a series of Fundomo Syndicates, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0000902664-25-002350	YES	101	0002068018	IPPE Co-Invest (Databricks) DE, L.P.	1114 AVENUE OF THE AMERICAS	36TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-230-9200	DELAWARE	IPPE Co-Invest DE-1, L.P.						Limited Partnership		withinFiveYears	2021
0001812298-25-000001	YES	101	0001812298	RBD Capital Partners, LP	3511 BROADWAY, SUITE 115		SAN ANTONIO	TX	TEXAS	78209	210-744-9966	DELAWARE							Limited Partnership		withinFiveYears	2020
0000919574-25-003113	YES	101	0001961767	Tourbillon Investment Partnership Segregated Portfolio, a Segregated Portfolio of Eschler Global SPC	3RD FLOOR, CITRUS GROVE BUILDING	106 GORING AVE, GEORGE TOWN, BOX 10085	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1001	44 7775824595	CAYMAN ISLANDS							Other	A segregated portfolio of a Segregated Portfolio Company	withinFiveYears	2023
0002042742-25-000004	YES	101	0002042742	Moonvalley AI Inc.	1050 KING ST W	WE WORK - 5TH FLOOR	TORONTO	A6	ONTARIO, CANADA	M6K 0C7	(855) 621 2009	CANADA (FEDERAL LEVEL)				ContentFly Inc.			Corporation		overFiveYears	
0001903596-25-000250	YES	101	0001580276	Fraud Protection Network, Inc.	2500 EAST HALLANDALE BEACH BLVD.	SUITE 404	HALLANDALE BEACH	FL	FLORIDA	33009	8552030683	FLORIDA							Corporation		overFiveYears	
0002067385-25-000001	YES	101	0002067385	DAVID DEALIO JENKINS ESTATE & TRUST	1601 BANFF COURT		CHESAPEAKE	VA	VIRGINIA	23320	7574080643	VIRGINIA							Business Trust		withinFiveYears	2022
0002068297-25-000001	YES	101	0002068297	Rauch Capital Burst CXXXVI, a series of Rauch Capital Burst, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0001470484-25-000002	YES	101	0001470484	Summit Street US Equity Value Fund, L.P.	12 EAST 49TH STREET	26TH FLOOR	NEW YORK	NY	NEW YORK	10017	212-750-7036	DELAWARE							Limited Partnership		overFiveYears	
0002068292-25-000001	YES	101	0002068292	MO-1018 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068327-25-000001	YES	101	0002068327	ST-0403 Fund I, a series of DVC, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068268-25-000001	YES	101	0002068268	TR-0319 Fund II, a series of AX-RN-Funds, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068451-25-000001	YES	101	0002068451	Aliso Capital LLC	85 BROAD ST	STE 18-026	NEW YORK	NY	NEW YORK	10038	(909) 368-8599	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002068271-25-000001	YES	101	0002068271	CY-0326 Fund II, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068332-25-000001	YES	101	0002068332	EO-0808 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068273-25-000001	YES	101	0002068273	CL-1231 Fund II, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068334-25-000001	YES	101	0002068334	MA-01171 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002060418-25-000005	YES	101	0002060418	NRLK-2, a series of ALEXTAR VC, LLC	548 MARKET ST	SUITE 855	SAN FRANCISCO	CA	CALIFORNIA	94104	385-955-3424	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002068269-25-000001	YES	101	0002068269	DI-0325 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068328-25-000001	YES	101	0002068328	RE-0125 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002006375-25-000005	YES	101	0002006375	Newton Research, Inc.	117 KENDRICK STREET, SUITE 300		NEEDHAM	MA	MASSACHUSETTS	02494	(617) 863-7959	DELAWARE							Corporation		withinFiveYears	2023
0002068545-25-000001	YES	101	0002068545	Cisco Global Technology Inc	1099 18TH ST		DENVER	CO	COLORADO	80202	3462819878	COLORADO							Corporation		withinFiveYears	2024
0000950123-25-005490	YES	101	0002057272	B3R ESTATES LLC	1721 McMaster Ln		Prosper	TX	TEXAS	75078	913-481-2668	TEXAS							Limited Liability Company		withinFiveYears	2025
0000950123-25-005489	YES	101	0002057272	B3R ESTATES LLC	1721 McMaster Ln		Prosper	TX	TEXAS	75078	913-481-2668	TEXAS							Limited Liability Company		withinFiveYears	2025
0000902664-25-002346	YES	101	0002012049	CVI Credit Value Fund A VI LP	C/O AB CARVAL INVESTORS, L.P.	1601 UTICA AVENUE SOUTH, SUITE 1000	MINNEAPOLIS	MN	MINNESOTA	55416	(952) 444-4780	DELAWARE							Limited Partnership		withinFiveYears	2023
0000902664-25-002345	YES	101	0002012052	CVI Credit Value Fund B VI LP	C/O MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	(345) 949-8066	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2023
0000902664-25-002344	YES	101	0002012053	AB CVI Credit Value (Delaware) Fund VI LP	C/O AB CARVAL INVESTORS, L.P.	1601 UTICA AVENUE SOUTH, SUITE 1000	MINNEAPOLIS	MN	MINNESOTA	55416	(952) 444-4780	DELAWARE							Limited Partnership		withinFiveYears	2024
0000902664-25-002343	YES	101	0002012092	AB CVI Credit Value (Cayman) Fund VI LP	C/O MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	(345) 949-8066	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0000902664-25-002341	YES	101	0001857041	ChapelGate Credit Opportunity Fund Ltd	CUMBERLAND HOUSE, 7TH FLOOR	1 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM11	246-432-8888	BERMUDA							Other	Bermuda exempted company	overFiveYears	
