ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0002078835-25-000003	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee and an asset management fee. Both fees and the performance allocation are fully discussed in the Issuer's confidential offering materials.	false
0001779856-25-000002	Other			Decline to Disclose		06b	true	0001779856-19-000001	2019-08-30		true								true	Profits Interest	false		0		Indefinite	0	Indefinite		false		33	0		0			0			false
0002068898-25-000009	Other Real Estate			Decline to Disclose		06b	true	0002068898-25-000008	2025-05-29		false	true									false		250000		103008086	73646070	29362016	Regarding Item 11, the Issuer may accept smaller investments in the Sponsor's sole discretion.	false		71	6180485	true	0	true	Sales Commissions include estimates of the maximum amount of the Upfront Sales Load that may be paid for the entire offering.	1287601	true	Item 16 is an estimate of expense reimbursements that may accrue to one or more Related Persons.	false
0000950103-25-010893	Pooled Investment Fund	Other Investment Fund	false		Over $100,000,000	06b	false		2025-08-27		false	true									false		0		15028500	15028500	0		false		1	0		450855			0			false
0001877785-25-000002	Pooled Investment Fund	Hedge Fund	false		$25,000,001 - $50,000,000	3C, 3C.1	true	0001877785-24-000001	2021-08-02		true					true					false		1		Indefinite	35326755	Indefinite		false		12	0		0			0			false
0000950103-25-010892	Investing			Decline to Disclose		06b	false		2025-08-27		false	true		true							false		0		9000000	9000000	0		false		1	0		270000			0			false
0002083258-25-000001	Other			Decline to Disclose		06b	false		2025-07-23		false	true									false		0		5000000	4250000	750000		false		2	0		0			0			false
0002083823-25-000001	Other Banking and Financial Services			Decline to Disclose		06b	false			true	true	true									false		800000		12000000	0	12000000		false		0	0		80000	true	A portion of the Administrative Fee will be used to pay promoters, if any, for identifying investors.	1200000	true	An administrative fee of up to $80,000 will be used to pay the Manager's operational expenses in managing the fund.	false
0002083674-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		false
0002083676-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		false
0001079973-25-001395	Other			Decline to Disclose		06b	false		2025-08-18		false	true									false		25000		3000000	1080417	1919583		false		3	0		0			100000		Of the proceeds, $100,000 went to repay a $100,000 loan that the Chief Executive Officer provided to the Company.	false
0002068113-25-000001	Other Technology			Decline to Disclose		06b	false		2025-08-14		false	true									false		0		57481909	57481909	0		false		7	0		0			0			false
0001982436-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06c, 3C, 3C.1	true	0001982436-24-000001	2024-04-26		false					true			true	Limited Partnership Interests	false		0		10000000	2425000	7575000		false		13	0	true	0	true		0	true	Samaritan Partners, LLC and certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or a performance-based fee based on the issuer's profits.	false
0000935836-25-000573	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-08-18		false	true				true			true	Limited Partner Interests	false		10000000		Indefinite	80225000	Indefinite		false		42	0	true	0	true		0	true	None, although the general partner of the issuer may receive a carried interest distribution.	false
0002080833-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		false
0001847209-25-000002	Other Technology			Decline to Disclose		06b	false		2025-08-28		false			true							false		1		26114	1	26113		false		1	0		0			0			false
0002078175-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	The general partner is entitled to carried interest. The investment manager is entitled to a management fee. The carried interest and management fee are fully discussed in the Issuer's confidential offering materials.	false
0000919574-25-005274	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	true	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	The Investment Manager receives customary management fees.	false
0002072086-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-24		false					true					false		0		25000000	25000000	0		false		2	0	true	0	true		0	true		false
0002078915-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	The general partner is entitled to carried interest. The investment manager is entitled to a management fee. The carried interest and management fee are fully discussed in the Issuer's confidential offering materials.	false
0002065604-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false		2025-08-18		false	true									false		0		3000000	125000	2875000		false		1	0		0			0			false
0000902664-25-003878	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-08-15		true	true				true					false		1		Indefinite	319721299	Indefinite		false		38	0		0			0			false
0001991394-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b	true	0001991394-24-000001	2022-03-11		true	true							true	LLC Interests	false		100000		Indefinite	5586735	Indefinite		false		12	0		0			0			false
0002083793-25-000001	Commercial			No Revenues		06b	false		2025-08-14		false		true								false		25000		5500000	1855500	3644500		false		20	275000	true	0			0			false
0002083888-25-000002	Investing			Decline to Disclose		06c	false		2025-08-01		false	true									false		20000		5000000	290000	4710000		false		8	0		0			0			false
0002083623-25-000001	Commercial			No Revenues		06b	false		2025-08-15		false		true								false		25000		4500000	1061500	3438500		false		10	225000	true	0			0			false
0002026750-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Not Applicable		06b, 3C, 3C.1	true	0002026750-24-000001	2024-08-29		false					true					false		0		120000000	102595800	17404200	Amounts reported in Item 13 above include the capital commitment of the General Partner.	false		97	0		0			0			false
0001104659-25-084691	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false					true					false		0		700000000	0	700000000		false		0	0		0			0		The Issuer is obligated to pay a management fee to the General Partner (or an affiliate thereof).	false
0001104659-25-084690	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false					true					false		0		800000000	0	800000000		false		0	0		0			0		The Issuer is obligated to pay a management fee to the General Partner (or an affiliate thereof).	false
0000950172-25-000136	Telecommunications			Decline to Disclose		06b	false		2025-08-14		false	true									false		0		5296705	5125477	171228		true	6	45	0		0			0			false
0002083519-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-08-22		false					true					false		10000		10500000	10036556	463444		false		50	0		0			0	true	The manager is entitled to carried interest and management fees, which are fully discussed in the issuer's governing documents.	false
0001846301-25-000002	Pooled Investment Fund	Other Investment Fund	false		Not Applicable	06b, 3C, 3C.1	true	0001846301-24-000001	2023-07-31		true	true									false		0		Indefinite	7182431	Indefinite		false		59	0		0			0			false
0001405086-25-000246	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-08-20		true					true					false		5000000		Indefinite	30000000	Indefinite	Includes all amounts sold by the issuer, whether pursuant to SEC Regulation D or Regulation S.	false		1	0		0		Includes only sales commissions and finders' fees expenses paid by the issuer, if any.	0		The investment manager (or its affiliate) is entitled to receive an annual management fee in an amount equal to a specified percentage of assets under management.	false
0002081942-25-000001	Commercial			No Revenues		06c	false		2025-08-15		false	true									false		25000		1589000	1230000	359000		false		20	0		0			0			false
0001405086-25-000245	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-08-13		true					true					false		5000000		Indefinite	48124365	Indefinite	Includes all amounts sold by the issuer, whether pursuant to SEC Regulation D or Regulation S.	false		1	0		0		Includes only sales commissions and finders' fees expenses paid by the issuer, if any.	0		The investment manager (or its affiliate) is entitled to receive an annual management fee in an amount equal to a specified percentage of assets under management.	false
0001405086-25-000244	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-08-13		true					true					false		5000000		Indefinite	25000000	Indefinite	Includes all amounts sold by the issuer, whether pursuant to SEC Regulation D or Regulation S.	false		1	0		0		Includes only sales commissions and finders' fees expenses paid by the issuer, if any.	0		The investment manager (or its affiliate) is entitled to receive an annual management fee in an amount equal to a specified percentage of assets under management.	false
0001405086-25-000243	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-08-13		true					true					false		5000000		Indefinite	29088767	Indefinite	Includes all amounts sold by the issuer, whether pursuant to SEC Regulation D or Regulation S.	false		1	0		0		Includes only sales commissions and finders' fees expenses paid by the issuer, if any.	0		The investment manager (or its affiliate) is entitled to receive an annual management fee in an amount equal to a specified percentage of assets under management.	false
0001405086-25-000242	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-08-13		true					true					false		5000000		Indefinite	30822675	Indefinite	Includes all amounts sold by the issuer, whether pursuant to SEC Regulation D or Regulation S.	false		1	0		0		Includes only sales commissions and finders' fees expenses paid by the issuer, if any.	0		The investment manager (or its affiliate) is entitled to receive an annual management fee in an amount equal to a specified percentage of assets under management.	false
0001999077-25-000003	Other			Decline to Disclose		06b	false		2025-08-07		false	true									false		100000		3000000	750000	2250000		false		1	0		0			0			false
0002082520-25-000001	Commercial			Decline to Disclose		06b	false			true	false	true									false		340000		3060000	0	3060000		false		0	0		0			100	true	The Manager will be taking no fees in connection with the services	false
0002080688-25-000001	Commercial			Decline to Disclose		06b	false			true	false	true									false		50000		1200000	0	1200000		false		0	0		0			100	true	An Acquisition fee of 3.00% of the purchase price of the property	false
0002083566-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	true					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0		The fund charges a management fee that is described in the fund's offering documents.	false
0002061464-25-000003	Other Technology			Decline to Disclose		06b	false		2025-08-14		false	true									false		0		5172127	3002630	2169497	Convertible Promissory Notes for which a Form D was previously filed, were also converted into securities in connection with the offering.	false		1	0		0			0			false
0002082714-25-000001	Commercial			Decline to Disclose		06b	false			true	false	true									false		50000		2000000	0	2000000		false		0	0		0			100	true	An acquisition fee of 4.00% of the purchase price of the property and total project renovation costs,  A loan guarantee fee of 1.00% of the principal amount of any loan secured by the company.	false
0002070099-25-000001	Other			Decline to Disclose		06b	false		2025-08-13		false								true	SAFES	false		0		2000000	50000	1950000		false		1	0		0			0			false
0001231919-25-000168	Other Technology			Decline to Disclose		06b	false		2025-08-13		false	true									false		0		3500000	3439997	60003		false		21	0		0			0			false
0002081719-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-08-15		true					true					false		0		Indefinite	22500000	Indefinite	Total Amount Sold, including offshore sales made in reliance on Reg S, was $102,550,000 at the time of this filing.	false		18	50000		0			0			false
0002083723-25-000001	Other Technology			$1 - $1,000,000		06b, 4a5	false		2025-05-20		false	true									false		50000		Indefinite	259000	Indefinite		false		1	0		0			0			false
0002082635-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-08-19		false	true				true					false		1785		349996	349996	0		false		16	17499		0			0			false
0001938622-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0001938622-24-000001	2022-09-13		false					true					false		25000		5000000	1570157	3429843		false		23	0		0			0		Flair Ventures GP SLP, Inc., Flair Ventures SLP I, L.P., and their affiliates receive management fees and performance fees and/or allocations based on capital commitments of limited partners of the Fund.	false
0002070677-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false	true				true					false		0		3000000000	0	3000000000	The general partner reserves the right to offer a greater or lesser amount of limited partner interests. The Total Offering Amount is the aggregate amount for the Issuer, paired fund, parallel fund and executive fund.	false		0	0		0			0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee. The performance allocation and management fee are fully discussed in the Issuer's confidential offering materials.	false
0001405086-25-000241	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-08-05		false	true				true					false		0		13000000	13000000	0		false		7	0		0			0			false
0001875429-25-000003	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001875429-24-000001	2021-08-01		true					true					false		250000		Indefinite	310971	Indefinite		false		2	0		0			0			false
0002079260-25-000001	Commercial			Decline to Disclose		06c	false			true	false	true									false		100000		13161798	0	13161798		false		0	789708	true	0			0			false
0002070677-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false	true				true					false		0		3000000000	0	3000000000	The general partner reserves the right to offer a greater or lesser amount of limited partner interests. The Total Offering Amount is the aggregate amount for the Issuer, paired fund, parallel fund and executive fund.	false		0	0		0			0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee. The performance allocation and management fee are fully discussed in the Issuer's confidential offering materials.	false
0001470831-25-000155	Other Health Care			Decline to Disclose		06b	false		2025-06-25		false	true									false		0		3787000	2326991	1460009		false		34	0		0			60000			false
0001104659-25-084622	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false		2025-08-12		false					true					false		0		Indefinite	4131671	Indefinite		false		13	0		0			0	true	A management fee is paid to Parlance Management, LLC, the Investment Manager of the Issuer	false
0002083866-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false		2025-08-15		true	true	true								false		0		2000000	100000	1900000		false		1	0		0			0			false
0002070675-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		3000000000	0	3000000000	The general partner reserves the right to offer a greater or lesser amount of limited partner interests. The Total Offering Amount is the aggregate amount for the Issuer, paired fund, parallel fund and executive fund.	false		0	0	true	0	true	Placement agent fees to be paid based upon a fee schedule.  Such fees are offset against the management fees payable by the Issuer.	0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee. The performance allocation and management fee are fully discussed in the Issuer's confidential offering materials.	false
0002021713-25-000001	Other			Decline to Disclose		06b, 3C, 3C.1	false		2024-03-15		false					true					false		25000		512971	512971	0		false		18	0		0			16077	true	This estimated amount represents a one-time cost to cover fund organization and operating expenses.	false
0002083904-25-000001	Other Real Estate			Decline to Disclose		06c	false			true	true		true			true					false		50000		4000000	0	4000000		false		0	0		0			0			false
0000864314-25-000001	Other			Over $100,000,000		04	false			true	false	true									false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001923478-25-000004	Pooled Investment Fund	Hedge Fund	false		$1 - $5,000,000	06b, 3C, 3C.1	true	0002062763-25-000004	2022-05-04		true					true					false		25000		Indefinite	1320000	Indefinite		false		19	0		0			0			false
0002079656-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	true					true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0001076691-25-000002	Commercial Banking			Decline to Disclose		06b	false		2025-08-15		false		true								false		0		20000000	20000000	0		false		36	400000		0			0			false
0002070677-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		3000000000	0	3000000000	The general partner reserves the right to offer a greater or lesser amount of limited partner interests. The Total Offering Amount is the aggregate amount for the Issuer, paired fund, parallel fund and executive fund.	false		0	0	true	0	true	Placement agent fees to be paid based upon a fee schedule.  Such fees are offset against the management fees payable by the Issuer.	0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee. The performance allocation and management fee are fully discussed in the Issuer's confidential offering materials.	false
0002081963-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001991047-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001991047-24-000001	2023-08-16		true					true					false		250000		Indefinite	34275000	Indefinite		false		60	7500	true	0		Estimated annual commission plus 20% of any carried interest	0			false
0002080156-25-000010	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-08-15		false					true					false		10000		2650000	2650000	0		false		15	0		0			150000	true	Management and administrative fees of the entity	false
0002083534-25-000001	Biotechnology			Decline to Disclose		06b	false		2023-12-04		false		true								false		0		2440000	2440000	0		false		10	0		0			0			false
0002083782-25-000001	Commercial			Decline to Disclose		06c	false		2025-08-26		false	true									false		50000		10000000	1000000	9000000		false		1	1000000		0			100000			false
0002083281-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	true	true				true					false		0		200000000	0	200000000		false		0	0		0			0		An affiliate of the General Partner will receive a fee for management services. Amount to be paid, number of years to be paid and extent to be paid out of adjusted gross proceeds unknown at this time.	false
0002064419-25-000002	Other Technology			No Revenues		04, 06b, 4a5	false		2025-08-14		false	true									false		500000		1000000	1000000	0		false		2	0		0			150000	true		false
0002081658-25-000001	Commercial			Decline to Disclose		06c	false		2025-07-09		false						true				false		100000		6746338	2006221	4740117		false		6	674634	true	0		Estimate of maximum sales commissions, marketing fees and due diligence fees, wholesaler fees and managing broker-dealer fees.	491724	true	Estimate of non-accountable organization and offering fee and acquisition and due diligence fee, payable to one of more related persons described in Item 3 above.	false
0002070678-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		3000000000	0	3000000000	The general partner reserves the right to offer a greater or lesser amount of limited partner interests. The Total Offering Amount is the aggregate amount for the Issuer, paired fund, parallel fund and executive fund.	false		0	0	true	0	true	Placement agent fees to be paid based upon a fee schedule.  Such fees are offset against the management fees payable by the Issuer.	0	true	The general partner is entitled to a performance allocation. The investment manager is entitled to a management fee. The performance allocation and management fee are fully discussed in the Issuer's confidential offering materials.	false
0001042167-25-000042	Other			No Revenues		06b, 3C, 3C.1	false		2025-08-20		false	true				true					true		5758		3294804	3294804	0		false		11	0		0			0			false
0001625541-25-000005	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001625498-24-000001	2014-12-01		true	true				true					false		0		Indefinite	45011108	Indefinite		false		66	0		0			0		The Issuer pays the Investment Manager a quarterly management fee equal to a percentage of the net asset value of the Issuer.	false
0001625541-25-000004	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001625541-24-000001	2014-12-01		true	true				true					false		0		Indefinite	130168368	Indefinite		false		43	0		0			0		The Issuer pays the Investment Manager a quarterly management fee equal to a percentage of the net asset value of the Issuer.	false
0000950166-25-000024	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.1	false		2025-08-12		true					true					false		0		Indefinite	800000	Indefinite		false		1	0		0			0			false
0002083906-25-000001	Investing			Over $100,000,000		06c	false		2025-08-28		true	true				true					false		100		100000000	0	100000000		false		0	10000	true	10000	true		1000000	true		false
0002076647-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002076647-25-000001	2025-07-18		false					true					false		120000		585234	585234	0		false		4	0		0			28498		This amount represents a cost to cover fund organizational and operating expenses and fees paid to the Issuer's Manager.	false
0001955969-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001955969-24-000001	2023-03-01		true					true					false		500000		Indefinite	125952000	Indefinite		false		24	0		0			0		Certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or a performance based fee based on the issuer's profits.	false
0001156309-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001156309-24-000001	2004-07-01		true					true					false		0		Indefinite	52422896	Indefinite		false		6	0		0			0		Certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or a performance based fee based on the issuer's profits.	false
0002076650-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002076650-25-000001	2025-06-27		false					true					false		100000		809879	809879	0		false		9	0		0			21500		This amount represents a cost to cover fund organizational and operating expenses.	false
0002036260-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002036260-24-000002	2024-09-12		true	true				true					false		0		Indefinite	153835000	Indefinite		false		3	0		0			0			false
0001477932-25-006358	Other Energy			No Revenues		06b	false		2025-07-08		false		true								false		10000		3000000	165000	2835000		true	6	9	0		0			150000	true		false
0002083911-25-000001	Investing			Over $100,000,000		06c	false		2025-08-28		true	true				true					false		100		100000000	0	100000000		false		0	10000	true	10000	true		1000000	true		false
0002083885-25-000001	Other Real Estate			$1,000,001 - $5,000,000		06c	false		2023-01-09		true		true								false		100000		30000000	10000000	20000000		false		40	0		0			100000			false
0002073627-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-08-20		false	true				true					false		4836		310000	310000	0		false		25	15500		0			0			false
0002061040-25-000004	Oil and Gas			Decline to Disclose		06b	false		2025-08-13		false	true									false		250000		10000000	500000	9500000		false		1	0		0			0			false
0002083905-25-000003	Investing			Over $100,000,000		06b	false			true	false	true		true		true	true				false		100		Indefinite	0	Indefinite		false		0	0	true	0	true		0			false
0002082763-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002082763-25-000001	2024-12-16		false					true					false		10000		Indefinite	5237000	Indefinite		false		106	0		0			0			false
0002074989-25-000004	Commercial Banking			$5,000,001 - $25,000,000		06b	false		2025-08-20		false		true								false		100000		2000000	2000000	0	A director purchased subdebt on August 20, 2025. Dates of issue and maturity were changed from the July 2025 closing. However, if the two sales are integrated, Rule 506(b) still grants exemption for the integrated offer.	false		1	0		0		Performance Trust Capital Partners LLC did not participate or receive compensation in the sale of the $2,000,000 to the issuer's director, which is another reason a separate Form D is filed with no amendment to the July 29, 2025 filing.	0			false
0001951159-25-000003	Other Technology			Decline to Disclose		06b	true	0001951159-25-000002	2022-10-10		false								true	Simple Agreement for Future Equity	false		0		550000	550000	0		false		6	0		0			0			false
0002083868-25-000001	Other Real Estate			Decline to Disclose		06c	false		2024-02-26		false	true									false		800000		128000000	4000000	124000000		false		5	0		0			0			false
0002082676-25-000003	Other Technology			Decline to Disclose		06b	false		2025-07-28		false	true		true					true	Promissory Notes that converted into equity as part of the transaction.	false		0		11769373	11766959	2414		false		3	0		0			0			false
0002083118-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001899953-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000945621-24-000711	2022-01-03		true					true					false		1000000		Indefinite	210420000	Indefinite	Clarification of Item 11: The minimum initial and additional amounts may be increased, reduced or waived, in each case in the sole discretion of the Directors either generally or in specific cases.	false		104	0		0		Ruffer LLC assists with marketing the shares of the Issuer but it does not receive commissions or other compensation in connection with the sales of shares.	0		The General Partner shall be entitled to a monthly management fee as outlined in the Issuer's offering material.	false
0002082159-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		false
0002083586-25-000001	Other			$1 - $1,000,000		06b	false		2025-08-18		false	true									false		20000		300000	50000	250000		true	0	1	0		0			100000	true	For founder salaries tied to executing business operations over a 12-16 month runway (estimated)	false
0001898810-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000945621-24-000710	2022-01-03		true					true					false		1000000		Indefinite	48176451	Indefinite	Clarification of Item 11: The minimum initial and additional amounts may be increased, reduced or waived, in each case in the sole discretion of the Directors either generally or in specific cases.	false		21	0		0		Ruffer LLC assists with marketing the shares of the Issuer but it does not receive commissions or other compensation in connection with the sales of shares.	0		The Manager shall be entitled to a monthly management fee, as outlined in the Issuer's offering material.	false
0002083214-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.7	false		2025-08-04		false					true					false		100000		4525000	4525000	0		false		6	0		0			0			false
0002035610-25-000002	Commercial			Decline to Disclose		06b	true	0002035610-24-000003	2024-09-11		true	true									false		5000		500000	360000	140000		true	0	7	0		0			0	true	The Manager, its affiliates, or its designated assigns will receive an annual asset management fee of one percent (1%) of Assets Under Management calculated and payable monthly in arrears.	false
0001465818-25-000007	Pooled Investment Fund	Private Equity Fund	false	No Revenues		06b, 3C, 3C.1	false		2025-08-14		false	true				true					false		25000		50000000	10485000	39515000		false		90	838800	true	0			0	true		false
0001847018-25-000001	Other Technology			Decline to Disclose		06b	false		2025-08-15		false	true		true	true						false		0		50000000	17888041	32111959		false		14	0		0			0	true		false
0002083819-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false			true	false					true					false		25000		12000000	0	12000000		false		0	0		0			120000		Crowne Partners, Inc., an affiliate of the Fund, will receive a service fee of up to $120,000 per year, assuming a fully-subscribed offering	false
0002083820-25-000001	Biotechnology			Decline to Disclose		06b	false		2025-08-18		false		true	true	true						false		15000		500000	80000	420000		false		3	0		0			200000	true		false
0000919574-25-005234	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06c, 3C, 3C.7	true	0000919574-24-004954	2023-10-02		true	true				true					false		100000		Indefinite	73000000	Indefinite		false		5	0	true	0	true		0	true	The Investment Manager receives customary management fees	false
0000919574-25-005233	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06c, 3C, 3C.7	true	0000919574-24-004952	2023-10-02		true	true				true					false		0		Indefinite	24610005	Indefinite		false		12	0	true	0	true		0	true	The Investment Manager receives customary management fees	false
