ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002093103-25-000001	YES	101	0002093103	Round 2 Holdings, LLC	14508 BOGERT PARKWAY		OKLAHOMA CITY	OK	OKLAHOMA	73134	212-520-2617	DELAWARE							Limited Liability Company		withinFiveYears	2020
0001096906-25-001795	YES	101	0002088877	Bitcoin Denominator Group, LP	16192 COASTAL HIGHWAY		LEWES	DE	DELAWARE	19958	(302) 645-7400	DELAWARE							General Partnership		withinFiveYears	2025
0000904454-25-000581	NO	103	0001982204	AlpInvest Secondaries Fund (Offshore Feeder) VIII, L.P.	C/O ALPINVEST US HOLDINGS, LLC	ONE VANDERBILT AVENUE, SUITE 3400	NEW YORK	NY	NEW YORK	10017	646-735-4293	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2023
0000904454-25-000581	NO	102	0001982260	AlpInvest Secondaries Fund (Offshore) VIII, L.P.	C/O ALPINVEST US HOLDINGS, LLC	ONE VANDERBILT AVENUE, SUITE 3400	NEW YORK	NY	NEW YORK	10017	646-735-4293	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2023
0000904454-25-000581	YES	101	0001982262	AlpInvest Secondaries Fund (Onshore) VIII, L.P.	C/O ALPINVEST US HOLDINGS, LLC	ONE VANDERBILT AVENUE, SUITE 3400	NEW YORK	NY	NEW YORK	10017	646-735-4293	DELAWARE							Limited Partnership		withinFiveYears	2023
0000904454-25-000581	NO	107	0001982130	AlpInvest Secondaries Fund (Lux Euro Feeder) VIII, SCSp	C/O ALPINVEST PARTNERS B.V.	JACHTHAVENWEG 118	AMSTERDAM	P7	NETHERLANDS	1081 KJ	31-20-540-7575	LUXEMBOURG							Other	LUXEMBOURG SOCIETE EN COMMANDITE SPECIALE (SCSP)	withinFiveYears	2023
0000904454-25-000581	NO	106	0001982132	AlpInvest Secondaries Fund (Lux Euro Master) VIII, SCSp	C/O ALPINVEST PARTNERS B.V.	JACHTHAVENWEG 118	AMSTERDAM	P7	NETHERLANDS	1081 KJ	31-20-540-7575	LUXEMBOURG							Other	LUXEMBOURG SOCIETE EN COMMANDITE SPECIALE (SCSP)	withinFiveYears	2023
0000904454-25-000581	NO	105	0001982133	AlpInvest Secondaries Fund (Lux Feeder) VIII, SCSp	C/O ALPINVEST PARTNERS B.V.	JACHTHAVENWEG 118	AMSTERDAM	P7	NETHERLANDS	1081 KJ	31-20-540-7575	LUXEMBOURG							Other	LUXEMBOURG SOCIETE EN COMMANDITE SPECIALE (SCSP)	withinFiveYears	2023
0000904454-25-000581	NO	104	0001982134	AlpInvest Secondaries Fund (Lux Master) VIII, SCSp	C/O ALPINVEST PARTNERS B.V.	JACHTHAVENWEG 118	AMSTERDAM	P7	NETHERLANDS	1081 KJ	31-20-540-7575	LUXEMBOURG							Other	LUXEMBOURG SOCIETE EN COMMANDITE SPECIALE (SCSP)	withinFiveYears	2023
0002078048-25-000002	YES	101	0002078048	BBA Capital Partners LLC	5102 DURHAM CHAPEL HILL BLVD		DURHAM	NC	NORTH CAROLINA	27702	616-293-6808	DELAWARE				BBA Capital Partners			Limited Liability Company		withinFiveYears	2025
0002073408-25-000003	YES	101	0002073408	Pantheon Credit Fund III, LLC	5342 CLARK RD #1075		SARASOTA	FL	FLORIDA	34233	(703) 389-4345	WYOMING							Limited Liability Company		withinFiveYears	2025
0001062993-25-016653	YES	101	0001777607	MyndTec Inc.	1900 MINNESOTA COURT	SUITE 122	MISSISSAUGA	A6	ONTARIO, CANADA	L5N 3C9	905-363-0564	ONTARIO, CANADA							Corporation		overFiveYears	
0001946415-25-000015	YES	101	0001946415	SAVA Capital Inc.	1919 20th Ave NE		Naples	FL	FLORIDA	34120	16197134621	FLORIDA							Corporation		withinFiveYears	2021
0002093113-25-000001	YES	101	0002093113	Praesidian R2 SPV LLC	14508 BOGERT PARKWAY		OKLAHOMA CITY	OK	OKLAHOMA	73134	212-520-2617	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001965801-25-000003	YES	101	0001965801	Ecotone Renewables PBC	403 WEST ST		PITTSBURGH	PA	PENNSYLVANIA	15221	(203) 456-0533	DELAWARE							Other	Public Benefit Corporation	withinFiveYears	2022
0001946415-25-000014	YES	101	0001946415	SAVA Capital Inc.	1919 20th Ave NE		Naples	FL	FLORIDA	34120	16197134621	FLORIDA							Corporation		withinFiveYears	2021
0001831775-25-000002	YES	101	0001831775	Viribus Fund LP	1601 29TH ST.	SUITE 1292	BOULDER	CO	COLORADO	80301	571-242-0469	DELAWARE							Limited Partnership		withinFiveYears	2020
0002094984-25-000001	YES	101	0002094984	HCI Equity Partners SPV I, L.P.	1730 PENNSYLVANIA AVENUE, NW, SUITE 525		WASHINGTON	DC	DISTRICT OF COLUMBIA	20006	(202) 371-0150	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095966-25-000001	YES	101	0002095966	iCapital-Harbinger Sports Partners Fund I Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	DELAWARE							Limited Partnership		withinFiveYears	2025
0002052447-25-000003	YES	101	0002052447	THVC (Anon Health), LLC	2384 UNION STREET		SAN FRANCISCO	CA	CALIFORNIA	94123	(949) 394-5585	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002094317-25-000003	YES	101	0002094317	Pantheon Drilling Fund II, LLC	5342 CLARK RD #1075		SARASOTA	FL	FLORIDA	34233	703-389-4345	WYOMING							Limited Liability Company		withinFiveYears	2025
0002096358-25-000001	YES	101	0002096358	REALAI, INC.	5910 N. CENTRAL EXPY	STE 980	DALLAS	TX	TEXAS	75206	2149263716	DELAWARE							Corporation		withinFiveYears	2025
0002096409-25-000001	YES	101	0002096409	Oak Creek Capital, LLC/OK	16444 E JACKLIN DR.		FOUNTAIN HILLS	AZ	ARIZONA	85268	480-206-4185	OKLAHOMA							Limited Liability Company		withinFiveYears	2025
0002088313-25-000002	YES	101	0002088313	KRE Credit Fund A LP	20 WEST 20TH STREET	Suite 803	NEW YORK	NY	NEW YORK	10011	9172464846	DELAWARE							Limited Partnership		withinFiveYears	2025
0002096380-25-000001	YES	101	0002096380	Qualiteq Capital LP	1200 MACARTHUR BLVD, S. 101		MAHWAH	NJ	NEW JERSEY	07430	9177574961	DELAWARE							Limited Partnership		withinFiveYears	2025
0002043377-25-000005	YES	101	0002043377	Abramson Brothers Fund, LP	C/O AB FUND GP, LLC	501 FIFTH AVENUE	NEW YORK	NY	NEW YORK	10017	(212) 687-2655	DELAWARE							Limited Partnership		withinFiveYears	2024
0002017649-25-000002	YES	101	0002017649	Endolith Inc.	8300 Alcott Street, Suite 205		Westminster	CO	COLORADO	80031	608-354-6949	DELAWARE	Endolith LLC						Corporation		withinFiveYears	2023
0002095178-25-000001	YES	101	0002095178	Blue Owl Digital Infrastructure Trust Feeder LP	150 North Riverside Plaza	37th Floor	Chicago	IL	ILLINOIS	60606	212-419-3000	DELAWARE							Limited Partnership		withinFiveYears	2025
0001716725-25-000002	YES	101	0001716725	Sarissa Capital Catapult Fund LLC	500 West Putnam Avenue	Suite 400	GREENWICH	CT	CONNECTICUT	06830	203-302-2330	DELAWARE							Limited Liability Company		overFiveYears	
0002043377-25-000003	YES	101	0002043377	Abramson Brothers Fund, LP	C/O AB FUND GP, LLC	501 FIFTH AVENUE	NEW YORK	NY	NEW YORK	10017	(212) 687-2655	DELAWARE							Limited Partnership		withinFiveYears	2024
0001687006-25-000003	YES	101	0001687006	Caliber UX, Inc.	1321 Upland Dr.	PMB 16690	Houston	TX	TEXAS	77043	646-807-9757	DELAWARE							Corporation		overFiveYears	
0002095734-25-000001	YES	101	0002095734	Corduroy Capital Holdings, LLC	7 MYSTIC STREET #2		CHARLESTOWN	MA	MASSACHUSETTS	02129	207-650-1913	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001995156-25-000002	YES	101	0001995156	Mandrake Capital Real Estate Fund II, LP	300 PARK AVENUE, SUITE 1202		NEW YORK	NY	NEW YORK	10022	212-401-7930	DELAWARE							Limited Partnership		withinFiveYears	2023
0002042322-25-000002	YES	101	0002042322	TENERE LIQUID OPPORTUNITIES FUND (OFFSHORE), L.P.	256 W. 14TH ST.	9TH FLOOR	NEW YORK	NY	NEW YORK	10011	303-376-4840	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0001957266-25-000002	YES	101	0001957266	Trident Capital Investments	C/O APEX FUND SERVICES (MAURITIUS) LTD	4TH FLOOR, 19 BANK STREET, CYBERCITY	EBENE	O4	MAURITIUS	72201	230 404 8800	MAURITIUS							Other	Mauritius public company limited by shares	withinFiveYears	2020
0002096386-25-000001	YES	101	0002096386	JANCB Holding LLC	5900 BALCONES DR	STE 100	AUSTIN	TX	TEXAS	78731	8176620522	WYOMING							Limited Liability Company		withinFiveYears	2022
0002075442-25-000002	YES	101	0002075442	Acretrader 266, LLC	112 W CENTER STREET	SUITE 600	FAYETTEVILLE	AR	ARKANSAS	72701	4793355660	ARKANSAS							Limited Liability Company		withinFiveYears	2025
0002082834-25-000001	YES	101	0002082834	BVP Forge II Institutional A, L.P.	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	(914) 833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0002082832-25-000001	YES	101	0002082832	BVP Forge II Institutional, L.P.	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	(914) 833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0002082829-25-000001	YES	101	0002082829	BVP Forge II Parallel, L.P	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	(914) 833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0002060181-25-000002	YES	101	0002060181	MG&A Private Access Vehicle, LLC - MG&A Private Assets Fund	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	ILLINOIS							Limited Liability Company		withinFiveYears	2023
0002082827-25-000001	YES	101	0002082827	BVP Forge II, L.P.	1865 PALMER AVENUE, SUITE 104		LARCHMONT	NY	NEW YORK	10538	(914) 833-9100	DELAWARE							Limited Partnership		withinFiveYears	2025
0001013594-25-001362	YES	101	0001973518	Ausangate Capital Fund, LP	1680 MICHIGAN AVENUE	SUITE 700 #1001	MIAMI BEACH	FL	FLORIDA	33139	617-335-4877	DELAWARE							Limited Partnership		withinFiveYears	2023
0002092386-25-000001	YES	101	0002092386	Series Eclipse, a series of TE Holdings I LLC	C/O 10 EAST PARTNERS LLC	10 EAST 53RD ST., 28TH FLOOR	NEW YORK	NY	NEW YORK	10022	646-532-2440	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002084063-25-000002	YES	101	0002084063	hostU, Inc.	2311 CAMPUS DRIVE	SUITE #2300	EVANSTON	IL	ILLINOIS	60201	3106237661	ILLINOIS							Corporation		withinFiveYears	2023
0002092719-25-000001	YES	101	0002092719	Kumo Capital Series 3 LLC	187 GREEN STREET		JAMAICA PLAIN	MA	MASSACHUSETTS	02130	617-983-8300	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002011190-25-000003	YES	101	0002011190	Concurrent Series Feeder Fund, LLC - Growth Fund I	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	ILLINOIS							Limited Liability Company		withinFiveYears	2024
0002065560-25-000003	YES	101	0002065560	GSP OTTO Access Fund LLC	2049 CENTURY PARK EAST	SUITE 1940	CENTURY CITY	CA	CALIFORNIA	90067	310-579-9560	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002085101-25-000003	YES	101	0002085101	PG Austin Investors, LLC	3500 LENOX ROAD, SUITE 625		ATLANTA	GA	GEORGIA	30326	404-497-4111	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002092714-25-000001	YES	101	0002092714	Kumo Capital Series 2 LLC	187 GREEN STREET		JAMAICA PLAIN	MA	MASSACHUSETTS	02130	617-983-8300	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001892742-25-000003	YES	101	0001892742	Warren Street Investment Partnership Ltd.	C/O OGIER GLOBAL (CAYMAN) LIMITED	89 NEXUS WAY, CAMANA BAY	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9009	(345) 949-9876	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2021
0002026493-25-000003	YES	101	0002026493	Concurrent Private Markets Opportunities Fund, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002092709-25-000001	YES	101	0002092709	Kumo Capital Series 1 LLC	187 GREEN STREET		JAMAICA PLAIN	MA	MASSACHUSETTS	02130	617-983-8300	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002009271-25-000020	YES	101	0002009271	PG San Antonio OZ, L.P.	3500 LENOX ROAD, SUITE 625		ATLANTA	GA	GEORGIA	30326	404-497-4111	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001757105-25-000003	YES	101	0001757105	YUNQI PATH CAPITAL ONSHORE FUND	UNIT 3703, 37/F, AIA TOWER	183 ELECTRIC ROAD, NORTH POINT	HONG KONG	K3	HONG KONG	00000	852 37933457	CAYMAN ISLANDS							Other	Cayman Islands exempted company with limited liability	overFiveYears	
0001768502-25-000004	YES	101	0001768502	SIDEWALK INFRASTRUCTURE PARTNERS, LLC	10 JAY STREET	10TH FLOOR	BROOKLYN	NY	NEW YORK	11201	1-201-292-5334	DELAWARE							Limited Liability Company		overFiveYears	
0002081111-25-000037	YES	101	0001951017	Falcon Private Credit Opportunities VII (Luxembourg), SCSp	12E, RUE GUILLAUME KROLL		GRAND DUCHY OF LUXEMBOURG	N4	LUXEMBOURG	L-1882	617-412-2700	LUXEMBOURG				Onex Falcon Private Credit Opportunities VII (Luxembourg), SCSp			Limited Partnership		withinFiveYears	2022
0001687006-25-000002	YES	101	0001687006	Caliber UX, Inc.	1321 Upland Dr.	PMB 16690	Houston	TX	TEXAS	77043	646-807-9757	DELAWARE							Corporation		overFiveYears	
0002081111-25-000036	YES	101	0001951054	Falcon Private Credit Opportunities VII (Luxembourg) Feeder, SCSp	12E, RUE GUILLAUME KROLL		GRAND DUCHY OF LUXEMBOURG	N4	LUXEMBOURG	L-1882	617-412-2700	LUXEMBOURG				Onex Falcon Private Credit Opportunities VII (Luxembourg) Feeder, SCSp			Limited Partnership		withinFiveYears	2022
0001892272-25-000002	YES	101	0001892272	Warren Street Investment Partnership, LP	WARREN STREET INVESTMENT PARTNERSHIP GP	11603 BLALOCK LANE	HOUSTON	TX	TEXAS	77024	(203) 919-1666	DELAWARE							Limited Partnership		withinFiveYears	2021
0002058787-25-000004	YES	101	0002058787	Agility Strategic Equity II (AI), L.P.	FIFTH AVENUE PLACE	120 FIFTH AVENUE 22ND FLOOR Suite 22300	PITTSBURGH	PA	PENNSYLVANIA	15222	412-480-1912	DELAWARE				Tail End Strategic Equity II (AI), L.P.			Limited Partnership		withinFiveYears	2024
0002011189-25-000002	YES	101	0002011189	Concurrent Private Equity Opportunities Fund I, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002092169-25-000001	YES	101	0002092169	BIP WATERFALL FUND I-QP, LLC	3575 PIEDMONT ROAD	BUILDING 15, SUITE 730	ATLANTA	GA	GEORGIA	30305	404-479-5782	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002094545-25-000001	YES	101	0002094545	GPIF Colonnade Office Partners, LP	3230 CAMP BOWIE BOULEVARD, SUITE 500		FORT WORTH	TX	TEXAS	76107	817-321-2100	DELAWARE							Limited Partnership		withinFiveYears	2025
0000905148-25-003869	YES	101	0001759086	Capstone Phi Kappa Fund Ltd.	Walkers Corporate Limited	190 Elgin Avenue	George Town, Grand Cayman	E9	CAYMAN ISLANDS	KY1-9008	345-814-7600	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0002028886-25-000004	YES	101	0002028886	Agility Strategic Equity II, L.P.	FIFTH AVENUE PLACE	120 FIFTH AVENUE 22ND FLOOR Suite 22300	PITTSBURGH	PA	PENNSYLVANIA	15222	412-480-1912	DELAWARE				Tail End Strategic Equity II, L.P.			Limited Partnership		withinFiveYears	2024
0001042167-25-000060	YES	101	0001992621	Appion Solutions, Inc.	1042 E. Juneau Avenue	Unit 3	Milwaukee	WI	WISCONSIN	53202	262-308-4872	DELAWARE							Corporation		withinFiveYears	2023
0002043768-25-000002	YES	101	0002043768	Barrel Strength Partners Fund I, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002081111-25-000033	YES	101	0001950238	Falcon Private Credit Opportunities VII, LP	C/O FALCON INVESTMENT ADVISORS LLC	21 CUSTOM HOUSE STREET, 10TH FLOOR	BOSTON	MA	MASSACHUSETTS	02110	617-412-2700	DELAWARE				Onex Falcon Private Credit Opportunities VII, LP			Limited Partnership		withinFiveYears	2022
0002074448-25-000001	YES	101	0002074448	25SCONS Co-Investment Limited Partnership	C/O ADVENT INTERNATIONAL, L.P.	PRUDENTIAL TOWER, 800 BOYLSTON STREET	BOSTON	MA	MASSACHUSETTS	02199-8069	617-951-9400	ONTARIO, CANADA							Limited Partnership		withinFiveYears	2025
0001844306-25-000002	YES	101	0001844306	AFC Umbrella Fund -- AFC Uzbekistan Fund	1805 HING YIP COMMERCIAL CENTRE	272-284 DES VOEUX ROAD CENTRAL	SHEUNG WAN	K3	HONG KONG	00000	852 3904 1015	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0001844310-25-000002	YES	101	0001844310	AFC Umbrella Fund -- AFC Asia Frontier Fund	1805 HING YIP COMMERCIAL CENTRE	272-284 DES VOEUX ROAD CENTRAL	SHEUNG WAN	K3	HONG KONG	00000	852 3904 1015	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0001844312-25-000002	YES	101	0001844312	AFC Umbrella Fund -- AFC Iraq Fund	1805 HING YIP COMMERCIAL CENTRE	272-284 DES VOEUX ROAD CENTRAL	SHEUNG WAN	K3	HONG KONG	00000	852 3904 1015	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0002043767-25-000004	YES	101	0002043767	Barrel Strength Partners Access Vehicle, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	3176532756	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002000090-25-000003	YES	101	0002000090	MCF Anduril-I LLC	2227 WASHINGTON STREET	SUITE 104	NEWTON	MA	MASSACHUSETTS	02462	917-670-0273	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001986063-25-000003	YES	101	0001986063	COMMODORE GROUP HOLDINGS LP	26 PARK ST	STE 2025	MONTCLAIR	NJ	NEW JERSEY	07042	917-502-7029	DELAWARE							Limited Partnership		withinFiveYears	2023
0002015207-25-000002	YES	101	0002015207	Maybell Quantum Industries, Inc.	7100 BROADWAY BUILDING 3, SUITE D-E		DENVER	CO	COLORADO	80221	720-642-9229	DELAWARE							Corporation		withinFiveYears	2020
0001687466-25-000004	YES	101	0001687466	PIPr Therapeutics, Inc.	280 S. MANGUM ST.	SUITE 350	DURHAM	NC	NORTH CAROLINA	27701	9193578326	DELAWARE				Artizan Biosciences, Inc.			Corporation		overFiveYears	
0002093151-25-000003	YES	101	0002093151	AC Dominion, LLC	119 BRUCE DRIVE		CARY	NC	NORTH CAROLINA	27511	9196022671	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0001613926-25-000002	YES	101	0001613926	Pinteon Therapeutics, Inc.	1188 CENTRE STREET		NEWTON CENTRE	MA	MASSACHUSETTS	02459	(917) 607-0015	DELAWARE							Corporation		overFiveYears	
0002096097-25-000001	YES	101	0002096097	Red Stag Fund 1, LP	77 SUGAR CREEK CENTER BOULEVARD	SUITE 642	SUGAR LAND	TX	TEXAS	77478	832-789-4127	TEXAS							Limited Partnership		withinFiveYears	2025
0001942089-25-000003	YES	101	0001942089	1825 Capital Enhanced Income Strategy, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	317-653-2756	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002095914-25-000001	YES	101	0002095914	WEM 1507 Tucker, LLC	4612 BAYLOR ST.		GREENSBORO	NC	NORTH CAROLINA	27455	336-263-2473	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0002094118-25-000001	YES	101	0002094118	M/ Noel Road JV LLC	1288 ALA MOANA BLVD., SUITE 208		HONOLULU	HI	HAWAII	96814	8082032222	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001842730-25-000003	YES	101	0001842730	Alec's Ice Cream, Inc.	419 1ST STREET		PETALUMA	CA	CALIFORNIA	94952	707-789-7970	DELAWARE							Corporation		overFiveYears	
0002094134-25-000001	YES	101	0002094134	13100 Noel Road JV LLC	1288 ALA MOANA BLVD., SUITE 208		HONOLULU	HI	HAWAII	96814	8082032222	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001842730-25-000002	YES	101	0001842730	Alec's Ice Cream, Inc.	419 1ST STREET		PETALUMA	CA	CALIFORNIA	94952	707-789-7970	DELAWARE							Corporation		overFiveYears	
0002084063-25-000001	YES	101	0002084063	hostU, Inc.	2311 CAMPUS DRIVE	SUITE #2300	EVANSTON	IL	ILLINOIS	60201	3106237661	ILLINOIS							Corporation		withinFiveYears	2023
0002093867-25-000002	YES	101	0002093867	Harbright 2025 Materna Series, a series of Harbright LLC	107 KILMAYNE DRIVE	SUITE B	CARY	NC	NORTH CAROLINA	27511	9193356001	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001538519-25-000003	YES	101	0001538519	SDR Partners, LLC	SIMCOE CAPITAL MANAGEMENT, LLC	540 MADISON AVENUE, 27TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-448-7402	DELAWARE							Limited Liability Company		overFiveYears	
0002096314-25-000001	YES	101	0002096314	MCF Private Real Estate Fund I LP	300 BARR HARBOR DRIVE	SUITE 260	WEST CONSHOHOCKEN	PA	PENNSYLVANIA	19428	4842784017	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095332-25-000001	YES	101	0002095332	CO CAPITAL FROM NATURE TO NURTURE FUND LP	111B S. GOVERNORS AVE.	SUITE 28311	DOVER	DE	DELAWARE	19904	917) 951-5531	ONTARIO, CANADA							Limited Partnership		withinFiveYears	2025
0002089968-25-000002	YES	101	0002089968	Simpli-FI Legacy Fund, LP	16192 COASTAL HIGHWAY		LEWES	DE	DELAWARE	19958	9403730151	DELAWARE							Limited Partnership		withinFiveYears	2024
0002088298-25-000001	YES	101	0002088298	Bregal Milestone III-A SCSp	SERENITY BUILDING, BLOC D	19/21 ROUTE D'ARLON	STRASSEN	N4	LUXEMBOURG	L-8009	44 20 3958 3500	LUXEMBOURG							Other	Luxembourg Special Limited Partnership	withinFiveYears	2024
0001452911-25-000003	YES	101	0001452911	COBIA CAPITAL PARTNERS LP	C/O COBIA CAPITAL MANAGEMENT LP	90 ARGYLL AVENUE	NEW ROCHELLE	NY	NEW YORK	10804	212-813-3403	DELAWARE							Limited Partnership		overFiveYears	
0002074427-25-000001	YES	101	0002074427	BPG Destination Holdings LLC	1009 DUKE ST		ALEXANDRIA	VA	VIRGINIA	22314	540-960-1507	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002095828-25-000001	YES	101	0002095828	Adjacent V4 LP	228 PARK AVENUE SOUTH	PMB 98701	NEW YORK	NY	NEW YORK	10003-1502	646-240-6419	DELAWARE							Limited Partnership		withinFiveYears	2025
0001995055-25-000003	YES	101	0001995055	Antero Alternative Income Fund, LLC	900 E. 96th Street	Suite 310	INDIANAPOLIS	IN	INDIANA	46240	317-653-2756	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002095247-25-000001	YES	101	0002095247	Foundry-Logic, Inc.	1225 19TH STREET NW	SUITE 800	WASHINGTON	DC	DISTRICT OF COLUMBIA	20036	203-910-4391	DELAWARE							Corporation		withinFiveYears	2025
0002072501-25-000001	YES	101	0002072501	AAA Storage Growth Fund II, LLC	1228 Caldwell Lane, Suite B		Davidson	NC	NORTH CAROLINA	28036	704-724-1000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001012975-25-000725	YES	101	0002080856	StepStone VC 2025-AL5 LP	100 PAINTERS MILL ROAD, SUITE 700		OWINGS MILLS	MD	MARYLAND	21117	410-363-2725	DELAWARE							Limited Partnership		withinFiveYears	2025
0001277575-25-000006	YES	101	0001277575	SAXON CAPITAL GROUP INC	7580 E Gray RD	No. 103	SCOTTSDALE	AZ	ARIZONA	85260	480-385-3893	NEVADA				USA SUPERIOR ENERGY HOLDINGS, INC.	COMLINK COMMUNICATIONS CO		Corporation		overFiveYears	
0001758330-25-000002	YES	101	0001758330	Simcoe Select, LP	540 MADISON AVE, 27TH FLOOR		NEW YORK	NY	NEW YORK	10022	2124487400	DELAWARE							Limited Partnership		overFiveYears	
0002094182-25-000002	YES	101	0002094182	Stellar Placement Holdings LLC, Series 4S	400 S 4TH STREET	SUITE 540	LAS VEGAS	NV	NEVADA	89101	9176085316	NEVADA							Limited Liability Company		withinFiveYears	2025
0001682558-25-000018	YES	101	0001682558	Alexander Capital Ventures LLC	10 DRS JAMES PARKER BLVD	SUITE 202	RED BANK	NJ	NEW JERSEY	07701	6465649046	DELAWARE							Limited Liability Company		overFiveYears	
0001682558-25-000016	YES	101	0001682558	Alexander Capital Ventures LLC	10 Drs James Parker Blvd	Suite 202	Red Bank	NJ	NEW JERSEY	07701	6465649046	DELAWARE							Limited Liability Company		overFiveYears	
0002060659-25-000003	YES	101	0002060659	GLEAN-1, a series of ALEXTAR VC, LLC	548 MARKET ST	SUITE 855	SAN FRANCISCO	CA	CALIFORNIA	94104	385-955-3424	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001477932-25-008042	YES	101	0002084542	World Spire Consulting LLC	1621 Central Ave		Cheyenne	WY	WYOMING	82001	407-589-7707	WYOMING							Limited Liability Company		withinFiveYears	2025
0001315863-25-000789	YES	101	0001741197	HonTe LH Macro Onshore Fund, LP	2001 ADDISON STREET	SUITE 240	BERKELEY	CA	CALIFORNIA	94704	415-801-4250	DELAWARE							Limited Partnership		overFiveYears	
0001315863-25-000788	YES	101	0001829191	HonTe LH Macro Offshore Fund, Ltd.	C/O MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	415.801.4250	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0001493152-25-021648	YES	101	0001475645	MP Concentrated Fund I, LLC	C/O STIFEL, NICOLAUS & COMPANY, INC.	4664 HILLS AND DALES RD.	CANTON	OH	OHIO	44708	330-454-5390	MISSOURI							Limited Liability Company		overFiveYears	
